id,pair,sentence,label,status,annotator_1,annotator_2,label_1,label_2
81,pair1,លើសពីនោះ លោក ពូទីន បាននិយាយដោយញញឹមថា៖អាជ្ញាធរក្រុងកៀវបានប្រកាសថា ពួកគេបានបើកដំណើរការ និងកំពុងធ្វើប្រតិបត្តិការប្រឆាំងយ៉ាងសកម្ម។,,needs_adjudication,Bath,Nacc,negative,neutral
82,pair1,ខណៈដែលព្រះនាងយាងទៅដល់ក្រោមដើមសាលព្រឹក្សមួយដើមខ្យល់កម្មជ្ជវាតក៏បណ្តាលកម្រើកឡើងនៅក្នុងព្រះឧទរនៃព្រះនាង។,,needs_adjudication,Bath,Nacc,positive,negative
83,pair1,បំណកប្រែតាមន័យសុទ្ធបែបនេះ ច្រើនត្រូវបានអនុវត្តចំពោះ កិច្ចសន្យា លិខិតពាណិជ្ជកម្ម លិខិតច្បាប់ផ្សេងៗ ដូចជាសន្ធិសញ្ញា រវាងពីរប្រទេសជាដើម។,neutral,agreed,Bath,Nacc,neutral,neutral
84,pair1,ណាវីគ្រវីក្បាលដោយទឹកមុខស្ងួត,neutral,agreed,Bath,Nacc,neutral,neutral
85,pair1,អ្នកខ្លះតម្រង់ទៅថតរូបផ្តិតយកទេសភាពដ៏ល្អឆើតឆាយនៃស្រុកខ្មែរ ពេលគយគន់ពីចំណោតថ្មនៃពយតាឌី។,,needs_adjudication,Bath,Nacc,positive,neutral
86,pair1,ក្រោយមកអ្នកគ្រប់គ្រងកម្មវិធី និងជាចាងហ្វាងផលិតកម្មមហាហង្ស លោក អ៊ិន សុភិន បានចេញលិខិតបំភ្លឺសុំទោស នៅថ្ងៃទី២៥ ខែសីហា ឆ្នាំ២០២២ ប៉ុន្តែបានបង្កកំហុសឆ្គងម្តងទៀត...។,positive,agreed,Bath,Nacc,positive,positive
87,pair1,នោះហើយទើបជាទំនាក់ទំនងដែលគង់វង្សយូរអង្វែង និងគួរឱ្យស្ញប់ស្ញែងសម្រាប់ខ្ញុំ។,,needs_adjudication,Bath,Nacc,positive,negative
88,pair1,(ភ្នំពេញ)៖ រយៈពេលលើស២៤ម៉ោងហើយដែលទណ្ឌិត សម រង្ស៊ី មិនទាន់បានឆ្លើយតបជាផ្លូវការថា តើខ្លួនហ៊ាន ឬមិនហ៊ានទទួលយកការបបួលភ្នាល់របស់លោក ហ៊ុន ម៉ាណែត ឬអត់ ខណៈដែលអ្នកនៅជុំវិញទណ្ឌិត សម រង្ស៊ី បានបដិសេធសំណើសុំភ្នាល់នេះរួចហើយ។,,needs_adjudication,Bath,Nacc,negative,positive
89,pair1,រាជធានីភ្នំពេញ ៖ សម្តេចតេជោ ហ៊ុន សែន នាយករដ្ឋមន្ត្រីនៃកម្ពុជា បានចំអកឲ្យក្រុមប្រឆាំងដែលដឹកនាំដោយលោក សម រង្ស៊ី ដែលសម្តេចបានហៅថា ជាចោរក្បត់ជាតិនោះថា បានបង្កើតកំហុសយុទ្ធសាស្តរ ធំ២ រហូតនាំទុក្ខដល់អ្នកគាំទ្ររបស់ខ្លួន ។,,needs_adjudication,Bath,Nacc,negative,neutral
90,pair1,ដោយឡែកមូលដែលធ្វើឱ្យស្ពានយោលត្រូវទឹកគួចដាច់ទាំងស្រុងនេះ គឺបណ្តាលមកពីភ្លៀងខាងលើខ្លាំងហើយនាំមកនូវសំរាមឈើធំៗមកជាប់នឹងសំណាញ់ដៃស្ពាន ទើបដាច់ទៅទាំងផ្ទាំងតែម្តង។,negative,agreed,Bath,Nacc,negative,negative
91,pair1,ភ្លៀងធ្លាក់ខ្លាំងតាមរដូវម្តងទៀត បានវាយលុកភាគពាយព្យនៃប្រទេសថៃកាលពីថ្ងៃអាទិត្យទី ៩ ខែតុលា បណ្តាលឱ្យមានទឹកជំនន់បន្តរីករាលដាល ជាពិសេសនៅតំបន់ភាគខាងជើងឆៀងខាងកើត និងកណ្តាល។,negative,agreed,Bath,Nacc,negative,negative
92,pair1,បើតាមលោក អំ សំអាត អ្នកស្រី ចក់ សុភាព ត្រូវបានអយ្យការចោទសួរអំពីប្រភពមូលនិធិដែលត្រូវបានផ្តល់ជូនមជ្ឈមណ្ឌលសិទ្ធិមនុស្សកម្ពុជា អំឡុងពេលអ្នកស្រីបំពេញការងារជាមួយលោក កឹម សុខា។,negative,agreed,Bath,Nacc,negative,negative
93,pair1,ប៉ុន្តែ នៅក្នុងទំនាក់ទំនងកម្រិតអ្វីក៏ដោយ បើគេមានភាពស្មោះត្រង់ក្នុងការកសាង «មិត្តភាព» នោះគេនឹងមានការថ្លឹងថ្លែង នឹងមានការក្រែងចំពោះយើង។,,needs_adjudication,Bath,Nacc,positive,neutral
94,pair1,អេឡុន ម៉ាស និង ហ្សេឡេនស្គី ប៉ះសម្តីគ្នាលើបណ្តាញសង្គមធ្វីតធ័រ ជុំវិញផែនការសន្តិភាពអ៊ុយក្រែន,,needs_adjudication,Bath,Nacc,negative,positive
95,pair1,វីដេអូ ៖ ក្រសួងអប់រំ កំពុងធ្វើការស្រាវជ្រាវករណីនាយកវិទ្យាល័យសេរីភាពវាយសិស្សស្រីម្នាក់,,needs_adjudication,Bath,Nacc,negative,neutral
96,pair1,សូមរំលឹកផងដែរថា កាលពីថ្ងៃទី៨ ខែតុលា ឆ្នាំ២០២២ លោក វេង សាខុន ត្រូវបានព្រះករុណា ព្រះបាទសម្តេច ព្រះបរមនាថ នរោត្តម សីហមុនី ព្រះមហាក្សត្រនៃកម្ពុជា បានចេញព្រះរាជក្រឹត្យបញ្ចប់មុខតំណែងលោក វេង សាខុន ពីរដ្ឋមន្រតីក្រសួងកសិកម្ម រុក្ខាប្រមាញ់ និងនេសាទ...៕,negative,agreed,Bath,Nacc,negative,negative
97,pair1,អកប្បកិរិយាអវិជ្ជមានទាំងអស់នេះនាំមហន្តរាយដល់សង្គមខ្មែរយើងយ៉ាងប្រាកដ ។,,needs_adjudication,Bath,Nacc,negative,neutral
98,pair1,កាត់បន្ថយបុគ្គលគ្រាប់ល្ពៅនឹងមន្រតីគ្រាប់ល្ពៅមិនងាយអស់ទេអូនស្រីអើយ អូនជាអ្នកចេះដឹងកុំខ្វល់រឿងឥតប្រយោជន៍អី ខ្ញុំរង់ចាំមើល video អូនគ្រប់ពេលណា,negative,agreed,Bath,Nacc,negative,negative
99,pair1,បាននិយាយថា នាវានោះបែងចែក១៥០បន្ទប់ហើយក្រុមអ្នកមុជទឹកកំពុងរុករកម្តងមួយបន្ទប់ៗចំណែកឯក្រុមអាជ្ញាធរបានពង្រីកតំបន់រុករកដើម្បីបញ្ចូលទាំងតំបន់ជាច្រើននៅជុំវិញតំបន់វូហានចម្ងាយ២២០គ.ម.ទៅខ្សែទឹកខាងក្រោម។,,needs_adjudication,Bath,Nacc,negative,positive
100,pair1,ការបង្រៀន និងការសិក្សាមានជាច្រើនកម្រិតផ្សេងៗគ្នា ហើយយើងក៏កំពុងតែប្រសើរឡើងជាមួយគ្នាផងដែរ។,,needs_adjudication,Bath,Nacc,positive,neutral
101,pair1,"ព្រះអង្គជ័យ ស្តេចទ្រង់ទសពិធរាជធម៌ ប្រសើរណាស់, អាណាប្រជានុរាស្តរក្នុងព្រះនគរបានសុខក្សេមក្សាន្ត ឥតមានសឹកសត្រូវអ្វីឡើយ។",positive,agreed,Bath,Nacc,positive,positive
102,pair1,បើសិនជាយើងស្ទូងដោយប្រើចន្លោះគុម្ពមិនត្រឹមត្រូវទៅតាមប្រភេទដីដូចជាស្ទូងទុកចន្លោះគុម្ពស្នាក់ការធំពេកលើដីដែលពុំសូវមានជីជាតិឬទុកចន្លោះគុម្ពតូចពេកលើដីដែលមានជីជាតិនោះវាអាចធ្វើឲ្យមានការថយចុះនូវទិន្នផលដែរ,,needs_adjudication,Bath,Nacc,neutral,positive
103,pair1,គ.ឱពលិកម្មនោះមាន៥យ៉ាងអ្នកឯងស្តាប់ចុះ។,,needs_adjudication,Bath,Nacc,neutral,negative
104,pair1,ជាថ្មីម្តងទៀត ទាំងនេះគឺជារឿងរ៉ាវដែលរដ្ឋាភិបាលលោក ហ៊ុន សែន ធ្វើឡើងដើម្បីដាក់សម្ពាធកាន់តែខ្លាំងមកលើកញ្ញា សេង ធារី និងដើម្បីធ្វើឱ្យជីវិតរបស់កញ្ញាកាន់តែវេទនា ព្រមទាំងព្យាយាមបំបាក់ស្មារតីកញ្ញា។,,needs_adjudication,Bath,Nacc,negative,neutral
